Country Name,Country Code,Series Name,Series Code,1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Late-demographic dividend,LTE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.51419067,98.34548187,98.95423889,99.30397034,97.00959778,97.85430145,98.90319824,96.0845108,93.18306732,92.15371704,92.81893158,93.36174011,94.14250946,95.133461,94.71907806,93.90287781,92.8755722,92.46141815,92.32150269,95.37850189,100.7834702,102.5863571,103.1177597,101.8014832,100.8157578,99.32157898,95.26796722,93.21495056,95.34342957,..
Late-demographic dividend,LTE,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1632139,1551560,1455239,1351405,1248803,1151860,1065657,988512,918758,855036,796281,741837,690686,643092,600375,559497,524221,492891,465549,441178,418337,396618,375385,354314,333706,313200,296205,275048
Late-demographic dividend,LTE,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.65702338,..,..,..,..,..,..,..,..,..,29.8037277,..,..,..,..,..,..,..,..,..,15.33173183,..,..,..,..,11.44990931,..,10.31095025
Late-demographic dividend,LTE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.85612628,..,..,..,..,..,..,..,..,..,25.28991617,..,..,..,..,..,..,..,..,..,12.75886228,..,..,..,..,9.538606802,..,8.543391064
Late-demographic dividend,LTE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.83109002,39.17569587,38.398842,37.34321761,36.21262548,34.92509984,33.61569061,32.17600934,30.72717347,29.2057439,27.64722347,25.99447268,24.29646752,22.61241159,21.09611509,19.54438741,18.19648409,16.97483387,15.92209567,14.93128385,14.09826414,13.28408255,12.48081169,11.81435829,11.16523757,10.50688891,10.08558323,9.47746661
Late-demographic dividend,LTE,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,273209036,280225795,287361389,294620137,301984430,309446959,316987646,324590837,332247800,339956419,347735305,355593111,363543431,371580994,379697683,387868173,396059351,404246768,412413602,420560827,428701267,436857131,445044474,453251622,461466819,469673465,477832467,485913138,493920488,501837820,509664957,517324344,524829251,532172709,539372044,546478662,553563090,560673962,567821716,574994397,582179826,589349327,596478519,603537118,610547919,617495658,624335544,631062657,637663890,644137666
Latin America & Caribbean,LCN,Rural population,SP.RUR.TOTL,120888401,121865586,122802335,123665624,124481128,125296488,126057533,126738161,127342451,127860507,128303955,128688832,128999387,129296780,129633784,129951450,130198131,130365830,130486876,130552790,130555689,130519768,130472130,130506293,130564546,130600174,130518698,130357750,130205711,129911726,129537146,129135104,128644890,128522917,128475329,128404785,128359944,128311577,128247776,128168078,128084197,127997975,127879588,127725567,127555717,127368202,127140807,126873485,126566781,126218292
Latin America & Caribbean,LCN,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.564563456,..,..,..,..,1.329591137,..,..,..,..,1.20277233,..,..,..,..,1.238871556,..,..,..,..,1.335182901,..,..,..,..,1.413732134,..,..
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.56233307,86.74694682,86.89156176,87.67678181,88.50213815,88.6397508,89.6304728,90.09427038,90.73484488,91.3400814,91.70512364,92.03757599,92.61586642,92.91446414,93.23054623,93.617202,94.28312052,94.60620943,95.30889618,95.55986264,95.91093438,96.26092842,96.61147049,97.00028371,97.01316806,97.25275592,97.79759421,..
Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0.013663558,0.029905663,0.050184187,0.110104401,0.30894896,0.609041562,1.229099764,2.051566113,3.889305666,5.633607561,8.862601455,11.27144329,14.39862311,16.62172188,20.75599317,23.71256739,26.50979573,31.03941817,34.71188923,39.35253782,43.18243413,46.26107781,48.61685311,54.57175225,57.40398707,..
Latin America & Caribbean,LCN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.02,61.26,61.52,61.76,62.01,62.23,62.45,62.65,62.84,63.19,63.56,63.92,64.3,64.67,65.04,65.39,..,..
Latin America & Caribbean,LCN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,46,..,..,50.6,..,..,46.3,..,..,48.6,..,..,48,..,..,48.2,..,..,47,..,..,45.1,..,..,40.9,..,..,33.3,..,31,29.6,27.8,27.2,..,26.4,..,..
Latin America & Caribbean,LCN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5,..,..,31.1,..,..,26.5,..,..,28.3,..,..,27.1,..,..,27.7,..,..,27,..,..,24.9,..,..,21.4,..,..,15.7,..,14,13.1,11.9,11.4,..,10.8,..,..
Latin America & Caribbean,LCN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,13,..,..,15.9,..,..,12.8,..,..,14.2,..,..,13.2,..,..,13.8,..,..,13.6,..,..,11.8,..,..,9.9,..,..,6.9,..,6,5.6,4.7,4.6,..,4.1,..,..
Latin America & Caribbean,LCN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4474.827165,4636.944699,4821.392268,5016.01904,5245.077295,5560.02967,5773.618731,5848.377034,6065.461043,6214.983168,6313.18122,6580.337349,6838.785465,6713.97083,6517.175021,6204.117863,6313.661716,6405.91829,6561.022286,6653.609474,6586.320179,6552.167899,6456.488548,6575.545501,6643.459993,6782.955219,6974.316133,6960.91113,7089.547381,7335.834035,7384.276218,7284.781136,7450.23613,7412.38858,7334.950156,7352.062192,7718.530286,7944.639914,8257.4867,8604.482069,8832.629733,8562.758452,8954.198193,9234.841668,9384.638561,9537.854626,9527.06408,9433.139402,9291.033132,9356.347607
Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.22256E+12,1.29939E+12,1.38548E+12,1.47782E+12,1.58393E+12,1.72053E+12,1.83017E+12,1.89833E+12,2.01524E+12,2.11282E+12,2.19532E+12,2.33992E+12,2.4862E+12,2.49478E+12,2.47456E+12,2.40638E+12,2.50058E+12,2.58957E+12,2.70585E+12,2.79825E+12,2.82356E+12,2.86236E+12,2.87342E+12,2.98038E+12,3.06574E+12,3.18577E+12,3.33255E+12,3.3824E+12,3.50167E+12,3.6814E+12,3.76351E+12,3.76859E+12,3.9101E+12,3.94467E+12,3.95627E+12,4.01775E+12,4.27269E+12,4.45435E+12,4.68878E+12,4.94753E+12,5.14218E+12,5.04646E+12,5.34099E+12,5.57357E+12,5.72977E+12,5.88958E+12,5.94808E+12,5.9529E+12,5.92456E+12,6.02678E+12
Latin America & Caribbean,LCN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,79.2990799,80.00720978,80.37506866,81.26753235,81.71511078,82.19293976,83.35296631,85.41340637,85.76657104,86.67194366,87.48410034,87.97931671,88.33350372,89.33827209,90.32969666,89.83570099,90.78221893,91.30838776,91.39498138,91.40029907,91.44023895,91.66718292,92.8678894,93.28473663,93.83078003,94.38790131,94.93971252,95.5308609,96.52187347,96.68068695,97.58643341,97.23352051,99.12802124,98.10259247,96.22113037,96.98603058,98.03114319,98.90918732,98.75086975,98.84205627,98.8342514,98.96975708,99.6858902,99.51451874,99.96430206,99.03887939,98.79905701,..
Latin America & Caribbean,LCN,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,512725,492816,472710,452493,432400,412258,392284,372569,354321,335209,316689,299446,283146,267856,253610,240464,228594,218038,208744,200528,200194,186572,180812,175554,170796,166475,165437,158812
Latin America & Caribbean,LCN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.8,..,..,..,..,..,..,..,..,..,30.3,..,..,..,..,..,..,..,..,..,20.3,..,..,..,..,17.2,..,16.6
Latin America & Caribbean,LCN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39,..,..,..,..,..,..,..,..,..,24.3,..,..,..,..,..,..,..,..,..,16.4,..,..,..,..,13.7,..,13.2
Latin America & Caribbean,LCN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.5,41.8,40.1,38.4,36.7,35.1,33.4,31.8,30.3,28.8,27.4,26,24.8,23.6,22.6,21.6,20.6,19.8,19.1,18.4,18.4,17.2,16.7,16.2,15.9,15.5,15.5,14.9
Latin America & Caribbean,LCN,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.195314365,0.221389867,0.258629118,0.284676919,0.329044786,0.347148538,0.360582343,0.37589844,0.374667593,0.384171613,0.389892364,0.42676894,0.429964719,0.434376212,0.427289422,0.419180332,0.457062357,0.458781783,0.459361735,0.456202933,0.460238525,0.460179161,0.479303315,0.5110087,0.513403028,0.508651452,0.509151359,0.50544682
Latin America & Caribbean,LCN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.192826078,0.219971583,0.239087529,0.253154543,0.253619057,0.265989418,0.267142743,0.266814522,0.269979134,0.267971985,0.271434546,0.26999649,0.246132872,0.271411927,0.265678768,0.261100223,0.255697892,0.247721464,0.245127217,0.242808604,0.260919101,0.256413005,0.259203359,0.258770229,0.25869639,0.258515868,0.258152659,0.253787678
Latin America & Caribbean,LCN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.131896132,0.148322779,0.203448642,0.205855057,0.219281563,0.218949128,0.220301074,0.215658079,0.217308376,0.210498943,0.211186496,0.213659291,0.202937845,0.202710141,0.198654136,0.19466593,0.185387619,0.183183845,0.182688262,0.170068738,0.169531454,0.170892396,0.171584842,0.171613665,0.169279707,0.170231121,0.17014378,0.167985537
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,232165931,238543508,245013878,251573313,258215063,264937350,271738582,278616831,285566670,292584153,299670407,306827996,314056110,321354880,328714848,336113781,343523088,350921427,358294111,365642644,372981462,380333859,387713894,395121495,402540526,409949382,417319166,424626030,431868811,439044994,446128863,453089523,459908706,466569961,473087978,479514487,485921455,492360617,498847473,505365856,511896377,518406797,524870761,531283625,537645733,543940758,550149862,556257851,562254848,568136842
Latin America & Caribbean (excluding high income),LAC,Rural population,SP.RUR.TOTL,109982870,111034505,112037511,112936635,113781681,114624872,115418682,116141062,116801785,117383044,117893299,118346342,118749176,119223664,119729267,120170409,120532836,120807789,121029388,121189039,121279116,121323070,121340871,121415344,121478986,121544911,121497554,121374671,121265013,121018345,120695300,120347665,119909062,119815892,119788926,119710356,119658643,119603985,119535816,119452541,119366180,119277331,119155861,118995401,118815324,118618178,118385535,118116168,117811772,117469947
Latin America & Caribbean (excluding high income),LAC,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.163365954,..,..,..,..,0.937918236,..,..,..,..,0.825922783,..,..,..,..,0.840025761,..,..,..,..,0.928274043,..,..,..,..,0.981475519,..,..
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.91490668,86.13246561,86.23896443,87.07115241,87.95065319,88.05031094,89.13044194,89.59300714,90.24451795,90.90690418,91.23757619,91.60153993,92.16086523,92.39328818,92.78369952,93.18422785,93.8664742,94.22459085,94.97776298,95.1967166,95.57054389,95.91387917,96.26827552,96.70373685,96.67867669,96.95127813,97.55271698,..
Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0.013829798,0.027902748,0.047398142,0.100298615,0.296019805,0.58982728,1.174526746,1.771869005,3.075194613,4.682553272,8.116187899,10.59127538,13.69168651,15.94758281,20.1667132,22.99693823,25.75761617,30.19785345,33.31347226,37.77786613,41.49606048,44.51931447,46.81784029,52.64253015,55.32801455,..
Latin America & Caribbean (excluding high income),LAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4178.695378,4302.12021,4503.217121,4686.513809,4955.971484,5322.417779,5544.346471,5672.079172,5937.214226,6053.337184,6183.562001,6407.739812,6667.201791,6565.678344,6416.156997,6071.077489,6184.05208,6340.198825,6467.989986,6549.935763,6485.027917,6476.264316,6389.977329,6454.672046,6446.237078,6560.432895,6732.931324,6721.168564,6820.076778,7025.340264,7039.708213,6954.181054,7138.011759,7116.768571,7099.260029,7065.056114,7392.664939,7582.442439,7866.272289,8182.604373,8405.488952,8172.997444,8525.51376,8777.412775,8940.10798,9084.121701,9096.168352,8965.765394,8830.612524,8878.918997
Latin America & Caribbean (excluding high income),LAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.70151E+11,1.02624E+12,1.10335E+12,1.179E+12,1.27971E+12,1.41011E+12,1.50661E+12,1.58034E+12,1.69547E+12,1.77111E+12,1.85303E+12,1.96607E+12,2.09388E+12,2.10991E+12,2.10909E+12,2.04057E+12,2.12436E+12,2.22491E+12,2.31744E+12,2.39494E+12,2.4188E+12,2.46314E+12,2.47748E+12,2.55038E+12,2.59487E+12,2.68945E+12,2.80978E+12,2.85398E+12,2.94538E+12,3.08444E+12,3.14062E+12,3.15087E+12,3.28283E+12,3.32047E+12,3.35857E+12,3.3878E+12,3.59225E+12,3.7333E+12,3.92407E+12,4.13521E+12,4.30274E+12,4.23694E+12,4.47479E+12,4.6633E+12,4.80661E+12,4.94122E+12,5.00426E+12,4.98728E+12,4.96505E+12,5.04444E+12
Latin America & Caribbean (excluding high income),LAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,79.18367767,79.65397644,79.90377045,80.79699707,81.36277771,81.87315369,83.06137848,85.3422699,85.68395996,86.59223175,87.31096649,87.78060913,88.10240173,89.1169281,90.15470123,89.64935303,90.63008118,91.15727997,91.24859619,91.25125122,91.2838974,91.51629639,92.77250671,93.20184326,93.77607727,94.3662262,94.94847107,95.67212677,96.68248749,96.8379364,97.78835297,97.44718933,99.42275238,98.3633194,96.38871765,97.1730423,98.23358154,99.11932373,98.95062256,99.04499817,99.04628754,99.18890381,99.88121796,99.72608948,100.1912537,99.27397156,99.04721832,..
Latin America & Caribbean (excluding high income),LAC,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,486243,466953,447714,428506,409446,390300,371234,352322,334826,316419,298585,281977,266254,251464,237663,224899,213366,203080,194048,186151,186227,173098,167830,163096,158889,155107,154576,148441
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.18133732,..,..,..,..,..,..,..,..,..,31.6271088,..,..,..,..,..,..,..,..,..,21.13000042,..,..,..,..,17.94852713,..,17.35921755
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.03010561,..,..,..,..,..,..,..,..,..,25.3800382,..,..,..,..,..,..,..,..,..,17.04561161,..,..,..,..,14.33583119,..,13.87160126
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.72747548,43.92767855,42.13972855,40.3341732,38.54589561,36.76679576,35.00369391,33.29070196,31.73937339,30.12388109,28.59184155,27.19154573,25.87408294,24.67603164,23.52528049,22.44781642,21.50163703,20.58922468,19.82003501,19.06976249,19.15412757,17.84922009,17.33087248,16.8792591,16.5105625,16.16469881,16.21201959,15.63409244
Latin America & Caribbean (excluding high income),LAC,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.205903896,0.226806741,0.268046363,0.288227095,0.337931936,0.357976318,0.368409035,0.385048084,0.382477725,0.39318945,0.398543759,0.439562582,0.44318307,0.443550571,0.43550646,0.426251182,0.467949841,0.462143499,0.462729946,0.459175094,0.460303317,0.459619113,0.481136309,0.516295298,0.515805747,0.510568057,0.510391399,0.503369661
Latin America & Caribbean (excluding high income),LAC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.194286922,0.22468555,0.237816894,0.252539612,0.252934892,0.2657736,0.271033961,0.270741566,0.274015307,0.271117399,0.274998169,0.273414753,0.246601269,0.274910971,0.268487107,0.263367857,0.257366548,0.248436938,0.245860522,0.243378871,0.263743856,0.258944132,0.258420708,0.258241692,0.258177817,0.257999411,0.257808929,0.250076426
Latin America & Caribbean (excluding high income),LAC,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.134682521,0.15307355,0.206666421,0.208597907,0.223293457,0.222808578,0.223593479,0.225105893,0.226896729,0.219220606,0.220020774,0.222713377,0.210696003,0.210988342,0.206410451,0.201960104,0.191635217,0.189229316,0.18879817,0.17475553,0.174490342,0.176094151,0.173802557,0.173919003,0.171597738,0.172682583,0.172678689,0.170291693
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,261454660,268285362,275222756,282265414,289406786,296643292,303970215,311383650,318876360,326446030,334099163,341845707,349689363,357632874,365662995,373747579,381844359,389922156,397961545,405966436,413957171,421966286,430014112,438102530,446211495,454312822,462368285,470347459,478247051,486067029,493785288,501376484,508826710,516120111,523270767,530331985,537377388,544459791,551595525,558768052,565956228,573125269,580246796,587315129,594330743,601277206,608136047,614891969,621534921,628059792
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population,SP.RUR.TOTL,116042497,117000477,117910791,118779771,119610901,120443155,121228913,121945248,122596090,123170182,123675901,124128212,124535225,125006684,125495377,125952233,126326922,126608582,126829989,126983641,127064577,127099834,127109935,127157614,127215014,127251579,127172146,127013959,126864696,126579695,126221251,125836481,125363389,125253461,125217913,125152850,125107180,125059463,124998427,124923156,124844268,124762352,124646817,124496132,124328973,124138630,123909079,123641881,123337648,122995202
Latin America & the Caribbean (IDA & IBRD countries),TLA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.502722252,..,..,..,..,1.260437646,..,..,..,..,1.12887372,..,..,..,..,1.165314929,..,..,..,..,1.266861019,..,..,..,..,1.356849862,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.38128095,86.58645693,86.72474398,87.5200235,88.35634326,88.48788653,89.49371392,89.9599256,90.60696731,91.21885012,91.57925099,91.91463043,92.4462312,92.7484018,93.06848303,93.46114395,94.14109976,94.46802026,95.18610263,95.44109044,95.80105155,96.1611532,96.52227949,96.9223771,96.93646673,97.18321547,97.74297928,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0.013663558,0.029908248,0.050160818,0.111180974,0.313309777,0.613852936,1.237917239,2.062210599,3.906902067,5.647043119,8.887472013,11.31431521,14.44320806,16.68883369,20.89562897,23.90431894,26.67697568,31.27579133,34.98445336,39.71283962,43.40449689,46.43347909,48.94566182,54.80772299,57.56990547,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
